,folder_name,area_name,year,xmin,ymin,zmin,xmax,ymax,zmax,points
1112,USGS_LPC_IN_ET_B8_Scott_2012_LAS_2016/,USGS_LPC_IN_ET_B8_Scott_2012_LAS,2016,-9564004,4658345,-20086,-9522858,4699491,21060,775303056
1113,USGS_LPC_IN_ET_B8_Switzerland_2012_LAS_2016/,USGS_LPC_IN_ET_B8_Switzerland_2012_LAS,2016,-9486730,4669652,-24362,-9437106,4719276,25262,895524755
1114,USGS_LPC_IN_HendricksCo_2011_LAS_2015/,USGS_LPC_IN_HendricksCo_2011_LAS,2015,-9653242,4807754,-22505,-9607384,4853612,23353,3046908643
1115,USGS_LPC_IN_Hendricks_2011_LAS_2016/,USGS_LPC_IN_Hendricks_2011_LAS,2016,-9653242,4807754,-22505,-9607384,4853612,23353,3046908643
1116,USGS_LPC_IN_JohnsonCo_2011_LAS_2015/,USGS_LPC_IN_JohnsonCo_2011_LAS,2015,-9604442,4772138,-19427,-9564672,4811908,20343,1217114637
1117,USGS_LPC_IN_JohnsonCo_2011_LAS_2016/,USGS_LPC_IN_JohnsonCo_2011_LAS,2016,-9604442,4772138,-19427,-9564672,4811908,20343,1217110592
1118,USGS_LPC_IN_Johnson_2011_LAS_2016/,USGS_LPC_IN_Johnson_2011_LAS,2016,-10791549,4712887,-20811,-10749011,4755425,21727,1217114637
1119,USGS_LPC_IN_MarionCo_2011_LAS_2016/,USGS_LPC_IN_MarionCo_2011_LAS,2016,-9611027,4810827,-22400,-9565349,4856505,23278,1852560049
1120,USGS_LPC_IN_Marion_2011_LAS_2016/,USGS_LPC_IN_Marion_2011_LAS,2016,-10802851,4750726,-23461,-10755051,4798526,24339,1854186038
1121,USGS_LPC_IN_Monroe_2011_LAS_2016/,USGS_LPC_IN_Monroe_2011_LAS,2016,-9655748,4720731,-25842,-9602286,4774193,27620,1988407957
1122,USGS_LPC_IN_Morgan_2011_LAS_2016/,USGS_LPC_IN_Morgan_2011_LAS,2016,-9651755,4766093,-24796,-9600293,4817555,26666,1913023157
1123,USGS_LPC_IN_WT_B10_Benton_2013_LAS_2016/,USGS_LPC_IN_WT_B10_Benton_2013_LAS,2016,-9743851,4929430,-23225,-9695171,4978110,25455,1488090697
1124,USGS_LPC_IN_WT_B10_Fountain_2013_LAS_2016/,USGS_LPC_IN_WT_B10_Fountain_2013_LAS,2016,-9745121,4857603,-30379,-9683059,4919665,31683,1754664395
1125,USGS_LPC_IN_WT_B10_Montgomery_2013_LAS_2016/,USGS_LPC_IN_WT_B10_Montgomery_2013_LAS,2016,-9699241,4845637,-25098,-9647249,4897629,26894,2056302744
1126,USGS_LPC_IN_WT_B10_Tippecanoe_2013_LAS_2016/,USGS_LPC_IN_WT_B10_Tippecanoe_2013_LAS,2016,-9700267,4895524,-26700,-9646001,4949790,27566,3885461697
1127,USGS_LPC_IN_WT_B10_Warren_2013_LAS_2016/,USGS_LPC_IN_WT_B10_Warren_2013_LAS,2016,-9744874,4883518,-25711,-9692672,4935720,26491,1484930569
1128,USGS_LPC_IN_WT_B10_White_2013_LAS_2016/,USGS_LPC_IN_WT_B10_White_2013_LAS,2016,-9697192,4943748,-29050,-9636774,5004166,31368,2071389818
1129,USGS_LPC_IN_WT_B11_Clay_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Clay_2013_LAS,2016,-9727798,4744704,-32718,-9662530,4809972,32550,1686820813
1130,USGS_LPC_IN_WT_B11_Greene_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Greene_2013_LAS,2016,-9712824,4694571,-31728,-9648032,4759363,33064,2544655281
1131,USGS_LPC_IN_WT_B11_Owen_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Owen_2013_LAS,2016,-9691228,4742726,-24713,-9641918,4792036,24597,1939616936
1132,USGS_LPC_IN_WT_B11_Parke_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Parke_2013_LAS,2016,-9735936,4807926,-25774,-9684178,4859684,25984,2043197064
1133,USGS_LPC_IN_WT_B11_Putnam_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Putnam_2013_LAS,2016,-9695353,4788066,-29626,-9635691,4847728,30036,2236694081
1134,USGS_LPC_IN_WT_B11_Sullivan_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Sullivan_2013_LAS,2016,-9761459,4707211,-26172,-9708179,4760491,27108,2000047766
1135,USGS_LPC_IN_WT_B11_Vermillion_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Vermillion_2013_LAS,2016,-9774576,4807859,-40751,-9692908,4889527,40917,1121536439
1136,USGS_LPC_IN_WT_B11_Vigo_2013_LAS_2016/,USGS_LPC_IN_WT_B11_Vigo_2013_LAS,2016,-9755602,4758355,-25431,-9703990,4809967,26181,2002623422
1137,USGS_LPC_IN_WT_B12_Daviess_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Daviess_2013_LAS,2016,-9725482,4648582,-30420,-9664754,4709310,30308,1650232222
1138,USGS_LPC_IN_WT_B12_Dubois_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Dubois_2013_LAS,2016,-9694245,4607619,-23487,-9647403,4654461,23355,1788589695
1139,USGS_LPC_IN_WT_B12_Gibson_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Gibson_2013_LAS,2016,-9795570,4589398,-38651,-9718378,4666590,38541,1991558989
1140,USGS_LPC_IN_WT_B12_Knox_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Knox_2013_LAS,2016,-9769847,4634635,-38369,-9693191,4711291,38287,2218555623
1141,USGS_LPC_IN_WT_B12_Martin_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Martin_2013_LAS,2016,-9693284,4648570,-30397,-9632560,4709294,30327,1599016761
1142,USGS_LPC_IN_WT_B12_Perry_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Perry_2013_LAS,2016,-9674090,4555687,-30881,-9612462,4617315,30747,1847283723
1143,USGS_LPC_IN_WT_B12_Pike_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Pike_2013_LAS,2016,-9738020,4611532,-23477,-9691186,4658366,23357,1520646338
1144,USGS_LPC_IN_WT_B12_Posey_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Posey_2013_LAS,2016,-9817902,4546055,-33630,-9750744,4613213,33528,1915381474
1145,USGS_LPC_IN_WT_B12_Spencer_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Spencer_2013_LAS,2016,-9718535,4547294,-31234,-9656207,4609622,31094,1762910028
1146,USGS_LPC_IN_WT_B12_Vanderburgh_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Vanderburgh_2013_LAS,2016,-9774695,4552785,-25525,-9723775,4603705,25395,981512629
1147,USGS_LPC_IN_WT_B12_Warrick_2013_LAS_2016/,USGS_LPC_IN_WT_B12_Warrick_2013_LAS,2016,-9739705,4559234,-28164,-9683503,4615436,28038,1645442273
1148,USGS_LPC_IN_WT_B9_Jasper_2013_LAS_2016/,USGS_LPC_IN_WT_B9_Jasper_2013_LAS,2016,-9737708,4971914,-40970,-9654678,5054944,42060,4034334360
1149,USGS_LPC_IN_WT_B9_Lake_2013_LAS_2016/,USGS_LPC_IN_WT_B9_Lake_2013_LAS,2016,-9767943,5034550,-41851,-9683243,5119250,42849,3809037151
1150,USGS_LPC_IN_WT_B9_Laporte_2013_LAS_2016/,USGS_LPC_IN_WT_B9_Laporte_2013_LAS,2016,-9692162,5046788,-39209,-9612776,5126174,40177,4757800706
1151,USGS_LPC_IN_WT_B9_Newton_2013_LAS_2016/,USGS_LPC_IN_WT_B9_Newton_2013_LAS,2016,-9765019,4971811,-36045,-9692071,5044759,36903,2964340413
1152,USGS_LPC_IN_WT_B9_Porter_2013_LAS_2016/,USGS_LPC_IN_WT_B9_Porter_2013_LAS,2016,-9731266,5042738,-37548,-9655072,5118932,38646,3368332948
1153,USGS_LPC_Il_12Counties_Rock_IslandCo_LAS_2016/,USGS_LPC_Il_12Counties_Rock_IslandCo_LAS,2016,-10138888,5042543,-51320,-10035100,5146331,52468,2545462298
1154,USGS_LPC_KS_15CoNorth_A1_2015_LAS_2017/,USGS_LPC_KS_15CoNorth_A1_2015_LAS,2017,-11366448,4698195,-129815,-11104628,4960015,132005,34763485010
1155,USGS_LPC_KS_15CoNorth_A2_2015_LAS_2017/,USGS_LPC_KS_15CoNorth_A2_2015_LAS,2017,-11368521,4622950,-130961,-11104251,4887220,133309,38569655614
1156,USGS_LPC_KS_15CoNorth_A3_2015_LAS_2017/,USGS_LPC_KS_15CoNorth_A3_2015_LAS,2017,-11367765,4555621,-108292,-11148449,4774937,111024,37389884638
1157,USGS_LPC_KS_15Co_Cheney_2015_LAS_2017/,USGS_LPC_KS_15Co_Cheney_2015_LAS,2017,-11020758,4483269,-75186,-10868756,4635271,76816,4876409436
1158,USGS_LPC_KS_15Co_South_2015_LAS_2017/,USGS_LPC_KS_15Co_South_2015_LAS,2017,-11367347,4430592,-59643,-11245641,4552298,62063,21133898203
1159,USGS_LPC_KS_Area1_2014_LAS_2015/,USGS_LPC_KS_Area1_2014_LAS,2015,-11154228,4507953,-62733,-11026936,4635245,64559,5669812833
1160,USGS_LPC_KS_Area1_Eastern_2011_LAS_2016/,USGS_LPC_KS_Area1_Eastern_2011_LAS,2016,-10709476,4437552,-100696,-10507480,4639548,101300,7539505884
1161,USGS_LPC_KS_Area2_2014_LAS_2015/,USGS_LPC_KS_Area2_2014_LAS,2015,-11153090,4416431,-65370,-11020628,4548893,67092,6659708422
1162,USGS_LPC_KS_Area2_B1_2012_LAS_2016/,USGS_LPC_KS_Area2_B1_2012_LAS,2016,-11059715,4745053,-61124,-10935887,4868881,62704,4714384585
1163,USGS_LPC_KS_Area2_B2_2012_LAS_2016/,USGS_LPC_KS_Area2_B2_2012_LAS,2016,-11091500,4645216,-63661,-10962644,4774072,65195,5245112862
1164,USGS_LPC_KS_Area2_B3_2012_LAS_2016/,USGS_LPC_KS_Area2_B3_2012_LAS,2016,-11161462,4612669,-34438,-11090612,4683519,36412,2602009646
1165,USGS_LPC_KS_Area2_B4_2012_LAS_2016/,USGS_LPC_KS_Area2_B4_2012_LAS,2016,-11091008,4565648,-59773,-10969730,4686926,61505,4618717716
1166,USGS_LPC_KS_Area2_B5_2012_LAS_2016/,USGS_LPC_KS_Area2_B5_2012_LAS,2016,-10983033,4488731,-60043,-10861657,4610107,61333,4917636972
1167,USGS_LPC_KS_Area2_B6_2012_LAS_2016/,USGS_LPC_KS_Area2_B6_2012_LAS,2016,-11036562,4502155,-37258,-10960326,4578391,38978,1969377709
1168,USGS_LPC_KS_Lidar_1_B1_2013_LAS_2016/,USGS_LPC_KS_Lidar_1_B1_2013_LAS,2016,-10751764,4522015,-40791,-10669350,4604429,41623,2541246610
1169,USGS_LPC_KS_Lidar_1_B2_2013_LAS_2016/,USGS_LPC_KS_Lidar_1_B2_2013_LAS,2016,-10750628,4465660,-34781,-10680208,4536080,35639,1685230698
1170,USGS_LPC_KS_Lidar_1_B3_2013_LAS_2016/,USGS_LPC_KS_Lidar_1_B3_2013_LAS,2016,-10751699,4423648,-34608,-10681633,4493714,35458,1713333876
1171,USGS_LPC_KS_Lidar_1_B4_2013_LAS_2016/,USGS_LPC_KS_Lidar_1_B4_2013_LAS,2016,-10679792,4539454,-22676,-10633560,4585686,23556,1092998341
1172,USGS_LPC_KS_Lidar_1_B5_2013_LAS_2016/,USGS_LPC_KS_Lidar_1_B5_2013_LAS,2016,-10684378,4488931,-25635,-10632306,4541003,26437,1320378586
1173,USGS_LPC_KS_Lidar_1_B6_2013_LAS_2016/,USGS_LPC_KS_Lidar_1_B6_2013_LAS,2016,-10683785,4437523,-26092,-10630855,4490453,26838,1404727815
1174,USGS_LPC_KS_NF_Nin_Sub_2011_LAS_2016/,USGS_LPC_KS_NF_Nin_Sub_2011_LAS,2016,-11036394,4470631,-81766,-10872838,4634187,81790,16142404997
1175,USGS_LPC_KS_SCentral_L1_2015_LAS_2017/,USGS_LPC_KS_SCentral_L1_2015_LAS,2017,-10681643,4679796,-51873,-10576731,4784708,53039,17404941662
1176,USGS_LPC_KS_SCentral_L2_2015_LAS_2017/,USGS_LPC_KS_SCentral_L2_2015_LAS,2017,-10766794,4728317,-15968,-10733650,4761461,17176,1318931386
1177,USGS_LPC_KS_SCentral_L3_2015_LAS_2017/,USGS_LPC_KS_SCentral_L3_2015_LAS,2017,-11186332,4679715,-93103,-10998326,4867721,94903,31971482239
1178,USGS_LPC_KS_SCentral_L4_2015_LAS_2017/,USGS_LPC_KS_SCentral_L4_2015_LAS,2017,-11020757,4337841,-134780,-10750011,4608587,135966,66525854745
1179,USGS_LPC_KS_South_Central_AOI_2_Manhattan_2015_LAS_2017/,USGS_LPC_KS_South_Central_AOI_2_Manhattan_2015_LAS,2017,-10766794,4728317,-15968,-10733650,4761461,17176,1318931386
1180,USGS_LPC_KS_Statewide_B1_2017_LAS_2018/,USGS_LPC_KS_Statewide_B1_2017_LAS,2018,-10904579,4733681,-67790,-10767669,4870591,69120,29554528591
1181,USGS_LPC_KY_KYAPED_Area2_2012_LAS_2017/,USGS_LPC_KY_KYAPED_Area2_2012_LAS,2017,-9303082,4420635,-51403,-9198466,4525251,53213,6729140390
1182,USGS_LPC_KY_NRCS_Watersheds_2011_LAS_2016/,USGS_LPC_KY_NRCS_Watersheds_2011_LAS,2016,-9770258,4419464,-76214,-9617798,4571924,76246,48624988604
1183,USGS_LPC_LA_Amite_2018_LAS_2019/,USGS_LPC_LA_Amite_2018_LAS,2019,-10199790,3526186,-81806,-10035142,3690834,82842,122164043132
1184,USGS_LPC_LA_Barataria_2013_LAS_2015/,USGS_LPC_LA_Barataria_2013_LAS,2015,-10060706,3378061,-58464,-9942842,3495925,59400,1793638586
1185,USGS_LPC_LA_Bayou_Nezpique_B1_2018/,USGS_LPC_LA_Bayou_Nezpique_B1,2018,-10333688,3594352,-34285,-10264086,3663954,35317,17241855777
1186,USGS_LPC_LA_Bayou_Nezpique_B2_2018/,USGS_LPC_LA_Bayou_Nezpique_B2,2018,-10367424,3558213,-30059,-10306276,3619361,31089,48035838926
1187,USGS_LPC_LA_Bayou_Nezpique_B3_2018/,USGS_LPC_LA_Bayou_Nezpique_B3,2018,-10319571,3565298,-33342,-10251837,3633032,34392,32909269823
1188,USGS_LPC_LA_Bayou_Nezpique_B6_2018/,USGS_LPC_LA_Bayou_Nezpique_B6,2018,-10322695,3477842,-30681,-10260395,3540142,31619,17963099034
1189,USGS_LPC_LA_Chenier_Plain_2017_LAS_2018/,USGS_LPC_LA_Chenier_Plain_2017_LAS,2018,-10453880,3336426,-140757,-10171806,3618500,141317,25095400368
1190,USGS_LPC_LA_SoTerrebonne_GI_2015_LAS_2016/,USGS_LPC_LA_SoTerrebonne_GI_2015_LAS,2016,-10169653,3277844,-183068,-9803337,3644160,183248,36167999764
1191,USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2017/,USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS,2017,-8150876,5162052,-55256,-8039562,5273366,56058,65464829750
1192,USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS_2018/,USGS_LPC_MA_ME_MA_QL1_UTM18_L1_2015_LAS,2018,-8150876,5162052,-55256,-8039562,5273366,56058,65464829750
1193,USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2017/,USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS,2017,-8184187,5139946,-76795,-8028729,5295404,78663,35757038556
1194,USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS_2018/,USGS_LPC_MA_ME_MA_QL2_UTM18_L1_2015_LAS,2018,-8184187,5139946,-76795,-8028729,5295404,78663,35757038556
1195,USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2017/,USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS,2017,-8168201,5164915,-53104,-8061035,5272081,54062,12827545714
1196,USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS_2018/,USGS_LPC_MA_ME_MA_QL2_UTM18_L2_2015_LAS,2018,-8168201,5164915,-53104,-8061035,5272081,54062,12827545714
1197,USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2017/,USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS,2017,-8003822,5156152,-28095,-7946830,5213144,28897,3291625136
1198,USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS_2018/,USGS_LPC_MA_ME_MA_QL2_UTM19_L1_2015_LAS,2018,-8003822,5156152,-28095,-7946830,5213144,28897,3291625136
1199,USGS_LPC_MA_NE_CMGP_Sandy_Z18_2013/,USGS_LPC_MA_NE_CMGP_Sandy_Z18,2013,-8107738,5164840,-52083,-8002744,5269834,52911,10313931660
1200,USGS_LPC_MA_NE_CMGP_Sandy_Z19_2013/,USGS_LPC_MA_NE_CMGP_Sandy_Z19,2013,-8047357,5033832,-146862,-7753877,5327312,146618,22301225395
1201,USGS_LPC_MA_NE_CMGP_Sandy_Z19_A2_2015_LAS_2017/,USGS_LPC_MA_NE_CMGP_Sandy_Z19_A2_2015_LAS,2017,-7928991,5234402,-953,-7926877,5236516,1161,4907747
1202,USGS_LPC_MA_NE_CMGP_Snds_2013_LAS_2015/,USGS_LPC_MA_NE_CMGP_Snds_2013_LAS,2015,-8107738,5164840,-52082,-8002744,5269834,52912,10313931660
1203,USGS_LPC_MA_Sndy_CMPG_2013_LAS_2015/,USGS_LPC_MA_Sndy_CMPG_2013_LAS,2015,-8047357,5033832,-146863,-7753877,5327312,146617,22296317648
1204,USGS_LPC_MD_Garret_Co_2014_LAS_2017/,USGS_LPC_MD_Garret_Co_2014_LAS,2017,-8856946,4749237,-38881,-8777636,4828547,40429,12370678384
1205,USGS_LPC_MD_HurricaneJoaquin_2015_LAS_2019/,USGS_LPC_MD_HurricaneJoaquin_2015_LAS,2019,-8412278,4556672,-35091,-8341436,4627514,35751,441922869
1206,USGS_LPC_MD_PA_SandySupp_2014_LAS_2016/,USGS_LPC_MD_PA_SandySupp_2014_LAS,2016,-8726354,4552934,-454880,-8268994,5010294,2480,22101317047
1207,USGS_LPC_MD_VA_Sandy_NCR_2014_LAS_2015/,USGS_LPC_MD_VA_Sandy_NCR_2014_LAS,2015,-8641777,4584313,-78100,-8484945,4741145,78732,30528107343
1208,USGS_LPC_ME_Eastern_B2_2017_LAS_2019/,USGS_LPC_ME_Eastern_B2_2017_LAS,2019,-7718173,5506007,-127162,-7463389,5760791,127622,79439789106
1209,USGS_LPC_ME_NRCS_Lot4_2013_LAS_2015/,USGS_LPC_ME_NRCS_Lot4_2013_LAS,2015,-7933928,5341146,-119481,-7694456,5580618,119991,32283668731
1210,USGS_LPC_ME_SouthernAreas_2012_LAS_2016/,USGS_LPC_ME_SouthernAreas_2012_LAS,2016,-7809625,5452830,-71389,-7667011,5595444,71225,6198190198
1211,USGS_LPC_ME_Umbagog_2016_LAS_2019/,USGS_LPC_ME_Umbagog_2016_LAS,2019,-7626117,5742909,-34324,-7556517,5812509,35276,7806540953
1212,USGS_LPC_ME_Western_2016_LAS_2017/,USGS_LPC_ME_Western_2016_LAS,2017,-7957890,5465982,-153004,-7650484,5773388,154402,71669205644
1213,USGS_LPC_MI_13Co_BerrienCO_2015_LAS_2017/,USGS_LPC_MI_13Co_BerrienCO_2015_LAS,2017,-9668018,5124067,-35729,-9595608,5196477,36681,7862356808
1214,USGS_LPC_MI_13Co_Delta_C16_2015_LAS_2018/,USGS_LPC_MI_13Co_Delta_C16_2015_LAS,2018,-9730710,5694511,-55418,-9618970,5806251,56322,21138837041
1215,USGS_LPC_MI_13Co_Emmett_2015_LAS_2017/,USGS_LPC_MI_13Co_Emmett_2015_LAS,2017,-9496611,5663663,-42625,-9410323,5749951,43663,9252098247
1216,USGS_LPC_MI_13Co_VanBurrenCo_2015_LAS_2017/,USGS_LPC_MI_13Co_VanBurrenCo_2015_LAS,2017,-9615695,5162723,-34291,-9545991,5232427,35413,6808345634
1217,USGS_LPC_MI_16Co_Clare_2015_LAS_2018/,USGS_LPC_MI_16Co_Clare_2015_LAS,2018,-9473711,5435776,-27504,-9417437,5492050,28770,6090834778
1218,USGS_LPC_MI_16Co_Lapeer_2015_LAS_2018/,USGS_LPC_MI_16Co_Lapeer_2015_LAS,2018,-9299447,5292920,-34425,-9229657,5362710,35365,8285213368
1219,USGS_LPC_MI_16Co_Mecosta_2015_LAS_2018/,USGS_LPC_MI_16Co_Mecosta_2015_LAS,2018,-9526180,5382109,-26722,-9470374,5437915,29084,5354953957
1220,USGS_LPC_MI_16Co_Newaygo_2015_LAS_2018/,USGS_LPC_MI_16Co_Newaygo_2015_LAS,2018,-9592544,5355617,-40635,-9510184,5437977,41725,9543389818
1221,USGS_LPC_MI_16Co_Osceola_2015_LAS_2018/,USGS_LPC_MI_16Co_Osceola_2015_LAS,2018,-9526646,5435537,-27669,-9470150,5492033,28827,6337012092
1222,USGS_LPC_MI_16Co_Roscommon_2015_LAS_2018/,USGS_LPC_MI_16Co_Roscommon_2015_LAS,2018,-9447172,5489128,-27649,-9390544,5545756,28979,5640499222
1223,USGS_LPC_MI_16Co_Shiawassee_2015_LAS_2018/,USGS_LPC_MI_16Co_Shiawassee_2015_LAS,2018,-9394761,5276861,-27948,-9338441,5333181,28372,5269722560
1224,USGS_LPC_MI_16Co_StJoseph_2015_LAS_2018/,USGS_LPC_MI_16Co_StJoseph_2015_LAS,2018,-9551152,5119772,-27990,-9493992,5176932,29170,5919098352
1225,USGS_LPC_MI_25County_AlleganCo_2015_LAS_2017/,USGS_LPC_MI_25County_AlleganCo_2015_LAS,2017,-9604998,5208723,-41217,-9521462,5292259,42319,9256565240
1226,USGS_LPC_MI_31Co_Arenac_2016_LAS_2019/,USGS_LPC_MI_31Co_Arenac_2016_LAS,2019,-9369467,5436555,-33427,-9301535,5504487,34505,3449622705
1227,USGS_LPC_MI_31Co_Arenac_TL_2016_LAS_2019/,USGS_LPC_MI_31Co_Arenac_TL_2016_LAS,2019,-9351518,5448745,-6822,-9336714,5463549,7982,31446922
1228,USGS_LPC_MI_31Co_Bay_2016_LAS_2019/,USGS_LPC_MI_31Co_Bay_2016_LAS,2019,-9384109,5384351,-40399,-9302467,5465993,41243,5314305271
1229,USGS_LPC_MI_31Co_Chippewa_2017_LAS_2019/,USGS_LPC_MI_31Co_Chippewa_2017_LAS,2019,-9434617,5771256,-47974,-9337619,5868254,49024,7267400237
1230,USGS_LPC_MI_31Co_Clinton_2017_LAS_2019/,USGS_LPC_MI_31Co_Clinton_2017_LAS,2019,-9445271,5276742,-26596,-9390867,5331146,27808,4862466239
1231,USGS_LPC_MI_31Co_Eaton_2016_LAS_2019/,USGS_LPC_MI_31Co_Eaton_2016_LAS,2019,-9471861,5223647,-25996,-9418769,5276739,27096,5184144501
1232,USGS_LPC_MI_31Co_Gladwin_2016_LAS_2019/,USGS_LPC_MI_31Co_Gladwin_2016_LAS,2019,-9419837,5436104,-25991,-9366749,5489192,27097,5071405255
1233,USGS_LPC_MI_31Co_Hillsdale_2016_LAS_2019/,USGS_LPC_MI_31Co_Hillsdale_2016_LAS,2019,-9445908,5114833,-28261,-9388332,5172409,29315,8765170074
1234,USGS_LPC_MI_31Co_Huron_2016_LAS_2019/,USGS_LPC_MI_31Co_Huron_2016_LAS,2019,-9295099,5396547,-49446,-9195059,5496587,50594,6917345021
1235,USGS_LPC_MI_31Co_Ingham_2017_LAS_2019/,USGS_LPC_MI_31Co_Ingham_2017_LAS,2019,-9420075,5224983,-26414,-9366081,5278977,27580,5241393390
1236,USGS_LPC_MI_31Co_Ionia_2016_LAS_2019/,USGS_LPC_MI_31Co_Ionia_2016_LAS,2019,-9498430,5276291,-26276,-9444774,5329947,27380,4833217800
1237,USGS_LPC_MI_31Co_Iosco_2016_LAS_2019/,USGS_LPC_MI_31Co_Iosco_2016_LAS,2019,-9339405,5485445,-31976,-9274297,5550553,33132,5663292824
1238,USGS_LPC_MI_31Co_Isabella_2016_LAS_2019/,USGS_LPC_MI_31Co_Isabella_2016_LAS,2019,-9471593,5382398,-26194,-9416669,5437322,28730,3103025550
1239,USGS_LPC_MI_31Co_Isabella_TL_2016_LAS_2019/,USGS_LPC_MI_31Co_Isabella_TL_2016_LAS,2019,-9459396,5395631,-19806,-9417296,5437731,22294,2076216659
1240,USGS_LPC_MI_31Co_Jackson_2016_LAS_2019/,USGS_LPC_MI_31Co_Jackson_2016_LAS,2019,-9431182,5165688,-32402,-9365206,5231664,33574,6581225826
1241,USGS_LPC_MI_31Co_Kent_2016_LAS_2019/,USGS_LPC_MI_31Co_Kent_2016_LAS,2019,-9564563,5275558,-40114,-9483395,5356726,41054,8357257040
1242,USGS_LPC_MI_31Co_Lenawee_2017_LAS_2019/,USGS_LPC_MI_31Co_Lenawee_2017_LAS,2019,-9390987,5111459,-33223,-9323655,5178791,34109,9537115489
1243,USGS_LPC_MI_31Co_Livingston_2018_LAS_2019/,USGS_LPC_MI_31Co_Livingston_2018_LAS,2019,-9369222,5224603,-27185,-9313642,5280183,28395,5901846485
1244,USGS_LPC_MI_31Co_Macomb_2016_LAS_2019/,USGS_LPC_MI_31Co_Macomb_2016_LAS,2019,-9263005,5227710,-34212,-9193421,5297294,35372,4828659330
1245,USGS_LPC_MI_31Co_Mason_2017_LAS_2018/,USGS_LPC_MI_31Co_Mason_2017_LAS,2018,-9634174,5435934,-28491,-9576120,5493988,29563,4889975328
1246,USGS_LPC_MI_31Co_Midland_2016_LAS_2019/,USGS_LPC_MI_31Co_Midland_2016_LAS,2019,-9421576,5382512,-27245,-9364562,5439526,29769,4606312078
1247,USGS_LPC_MI_31Co_Monroe_2016_LAS_2019/,USGS_LPC_MI_31Co_Monroe_2016_LAS,2019,-9325447,5113540,-33400,-9257835,5181152,34212,5916108252
1248,USGS_LPC_MI_31Co_Oakland_2016_LAS_2019/,USGS_LPC_MI_31Co_Oakland_2016_LAS,2019,-9317558,5225568,-34511,-9247356,5295770,35691,8553267690
1249,USGS_LPC_MI_31Co_Oceana_2016_LAS_2018/,USGS_LPC_MI_31Co_Oceana_2016_LAS,2018,-9634888,5382576,-27901,-9578022,5439442,28965,5184867385
1250,USGS_LPC_MI_31Co_Ottawa_2016_LAS_2019/,USGS_LPC_MI_31Co_Ottawa_2016_LAS,2019,-9611056,5275340,-29862,-9543158,5343238,38036,5129746471
1251,USGS_LPC_MI_31Co_Saginaw_2016_LAS_2019/,USGS_LPC_MI_31Co_Saginaw_2016_LAS,2019,-9392234,5327485,-37344,-9316688,5403031,38202,9748245453
1252,USGS_LPC_MI_31Co_Sanilac_2017_LAS_2019/,USGS_LPC_MI_31Co_Sanilac_2017_LAS,2019,-9259337,5336028,-40134,-9177925,5417440,41278,7631298815
1253,USGS_LPC_MI_31Co_StClair_2016_LAS_2019/,USGS_LPC_MI_31Co_StClair_2016_LAS,2019,-9256585,5238650,-49863,-9156721,5338514,50001,6307487595
1254,USGS_LPC_MI_31Co_Tuscola_2016_LAS_2019/,USGS_LPC_MI_31Co_Tuscola_2016_LAS,2019,-9324194,5345256,-39482,-9244128,5425322,40584,7286254975
1255,USGS_LPC_MI_31Co_Washtenaw_2016_LAS_2019/,USGS_LPC_MI_31Co_Washtenaw_2016_LAS,2019,-9365357,5166194,-32520,-9298647,5232904,34190,7745745931
1256,USGS_LPC_MI_AlgerCo_2015_LAS_2017/,USGS_LPC_MI_AlgerCo_2015_LAS,2017,-9698818,5777868,-70189,-9557436,5919250,71193,18392447981
1257,USGS_LPC_MI_BenzieCo_2015_LAS_2017/,USGS_LPC_MI_BenzieCo_2015_LAS,2017,-9602549,5540444,-24760,-9552095,5590898,25694,6780688609
